Gene ID	Gene Name	g4_g1.p-value	g4_g1.log2foldchange	g4_g2.p-value	g4_g2.log2foldchange	g4_g3.p-value	g4_g3.log2foldchange	g4_g5.p-value	g4_g5.log2foldchange
ENSG00000197437	OR13G1	NA	0	NA	0	NA	0	NA	0
ENSG00000197442	MAP3K5	0.251967480304332	0.3	0.632002640078215	0.1	0.765629202444901	0.1	0.936341419161094	0
ENSG00000197444	OGDHL	NA	0	NA	0	NA	0	NA	0
ENSG00000197446	CYP2F1	NA	0	NA	-0.2	NA	-0.5	NA	-0.5
ENSG00000197448	GSTK1	0.978141613215961	0	0.646158387590959	0.1	0.579240433705818	0.2	0.415913293595216	0.2
ENSG00000197451	HNRNPAB	0.88258830991372	0	0.744968481328636	0.1	0.457527647675743	0.2	0.146044170845072	0.3
ENSG00000197454	OR2L5	NA	0	NA	0	NA	0	NA	0
ENSG00000197457	STMN3	0.183547151212546	-0.6	0.924560970173492	-0.1	0.354614667207466	-0.4	0.706006043403243	0.2
ENSG00000197461	PDGFA	0.744110638852752	-0.2	0.368670772601401	-0.5	0.195449901547149	-0.7	0.457330961889311	-0.4
ENSG00000197462		NA	0	NA	0	NA	0	NA	0
ENSG00000197465	GYPE	0.64092084455802	0.3	0.535045613622321	-0.4	0.534460531922858	-0.4	0.00234401817295721	-1.6
ENSG00000197467	COL13A1	NA	-0.3	NA	0.1	0.194757093489546	-0.8	NA	-1
ENSG00000197468	OR7E85BP	NA	0	NA	0	NA	0	NA	0
ENSG00000197471	SPN	0.442343669923365	-0.3	0.11379240296049	-0.5	0.0533301939171212	-0.7	0.249236662081014	-0.4
ENSG00000197472	ZNF695	NA	0	NA	0	NA	0	NA	0
ENSG00000197475	ADAM3A	NA	0	NA	0	NA	0	NA	0
ENSG00000197476		NA	0	NA	0	NA	0.2	NA	0
ENSG00000197479	PCDHB11	NA	0	NA	0	NA	0	NA	0
ENSG00000197483	ZNF628	0.655614858638044	-0.2	0.995583640871501	0	0.77326440274189	-0.1	0.76126177605556	-0.1
ENSG00000197487	GALP	NA	0	NA	0	NA	0	NA	0
ENSG00000197496	SLC2A10	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197497	ZNF665	NA	-0.3	NA	0.1	0.793396863517559	-0.2	0.689574656533657	-0.3
ENSG00000197498	RPF2	0.629442014846318	-0.3	0.817967263189729	-0.1	0.686070372865894	-0.3	0.525290212579147	-0.4
ENSG00000197503	LINC00477	NA	0	NA	0	NA	0	NA	0
ENSG00000197506	SLC28A3	0.530742924880035	0.4	NA	0.2	0.815107726577531	0.2	NA	-0.2
ENSG00000197520	FAM177B	0.798526511249345	0.2	0.972909418282594	0	0.928977090407314	0.1	0.889189329957069	-0.1
ENSG00000197530	MIB2	0.0790440270183135	-0.7	0.490828413784825	-0.3	0.210827832889194	-0.5	0.470379277053639	-0.3
ENSG00000197532	OR6Y1	NA	0	NA	0	NA	0	NA	0
ENSG00000197535	MYO5A	0.21183380102914	0.4	0.358902691246589	0.3	0.840502841160656	0.1	0.314855744175358	-0.3
ENSG00000197536	IRF1-AS1	0.368590146010921	-0.3	0.92789522485174	0	0.278629831092436	-0.4	0.828655267840318	0.1
ENSG00000197540	GZMM	0.289171834314352	-0.5	0.297069096684115	-0.4	0.0189672936039241	-0.9	0.860506549734592	-0.1
ENSG00000197548	ATG7	0.0974318223015266	0.4	0.317148184840552	0.2	0.0950852502899838	0.4	0.549306976412896	0.2
ENSG00000197549	PRAMENP	NA	-0.3	NA	-0.2	NA	-0.1	NA	-0.3
ENSG00000197550		NA	0	NA	0	NA	0	NA	0
ENSG00000197555	SIPA1L1	0.717850495569751	-0.1	0.69656780215051	-0.1	0.564745863413663	-0.2	0.616881133513842	0.2
ENSG00000197557	TTC30A	NA	-0.1	NA	0.2	NA	-0.2	NA	0.3
ENSG00000197558	SSPOP	0.401292452721681	-0.4	0.80633273080105	0.1	0.833906352331175	0.1	0.539083885976401	0.3
ENSG00000197561	ELANE	0.187224060391406	0.8	0.761178806401982	0.2	0.372121333678403	0.5	0.0157361426810466	-1.1
ENSG00000197562	RAB40C	0.504673749158999	-0.2	0.809015031599367	0.1	0.625550275636579	-0.2	0.826531616221661	-0.1
ENSG00000197563	PIGN	0.801882257147988	0.1	0.834132500521289	0.1	0.69095815891762	0.2	0.723164095741619	-0.2
ENSG00000197565	COL4A6	NA	0	NA	0	NA	0	NA	0
ENSG00000197566	ZNF624	NA	0.1	NA	0.5	NA	0.5	NA	0
ENSG00000197568	HHLA3	0.821130765170439	-0.1	0.404757591604376	-0.4	0.948480042594701	-0.1	0.729614734150694	0.2
ENSG00000197575	RPS17P2	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197576	HOXA4	NA	0	NA	0	NA	-0.1	NA	0
ENSG00000197579	TOPORS	0.503040512339743	-0.3	0.20930954371186	-0.5	0.023369008636734	-0.8	0.0118873473744125	-0.9
ENSG00000197580	BCO2	0.274049359223118	0.6	NA	-0.1	0.869225596994023	0.1	0.955010050255667	0
ENSG00000197582	GPX1P1	0.861139359466369	0.1	0.400917996243004	-0.4	0.580793765664357	-0.3	0.152788721578137	-0.6
ENSG00000197584	KCNMB2	NA	0	NA	0	NA	0	NA	0
ENSG00000197585		NA	0	NA	0	NA	0	NA	0
ENSG00000197586	ENTPD6	0.178431079415813	-0.4	0.23646740323705	-0.3	0.302180038753508	-0.3	0.894926213773029	0
ENSG00000197587	DMBX1	NA	0	NA	0	NA	0	NA	0
ENSG00000197588	KLKP1	NA	0	NA	0	NA	0	NA	0
ENSG00000197591	OR11L1	NA	0	NA	0	NA	0	NA	0
ENSG00000197594	ENPP1	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000197595	ATP11AUN	NA	0.1	NA	0	NA	0	NA	0
ENSG00000197599	CCDC154	0.139449786954974	-0.7	0.508858519399983	-0.3	0.97416361427731	0	0.824501844870402	0.1
ENSG00000197601	FAR1	0.447765870552746	0.4	0.206887351483962	0.5	0.0703641314051777	0.8	0.839464716898678	0.1
ENSG00000197603	CPLANE1	0.447708016920965	-0.4	0.249370743065603	-0.6	0.276527775406155	-0.6	0.121982629755436	-0.9
ENSG00000197608	ZNF841	0.945891855412091	0	0.784533315046055	-0.1	0.865902342229992	-0.1	0.311817681045605	-0.4
ENSG00000197614	MFAP5	NA	-0.1	NA	-0.1	NA	-0.2	NA	-0.2
ENSG00000197616	MYH6	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197617	VN1R5	NA	0	NA	0	NA	0	NA	0
ENSG00000197619	ZNF615	0.860362483564324	-0.1	0.977488510598454	0	0.840197377638368	0.1	0.947313096064544	0.1
ENSG00000197620	EOLA1	0.683353474003408	-0.1	0.874924693761596	0.1	0.911981102869525	0	0.962886187245434	0
ENSG00000197622	CDC42SE1	0.534542594011552	0.2	0.550270901362477	0.1	0.418556209370189	0.2	0.647931002494825	0.1
ENSG00000197627	UBE2Q2P12	NA	0	NA	0	NA	0	NA	0
ENSG00000197629	MPEG1	0.624144124451832	-0.2	0.658382435594165	-0.2	0.394026518825502	-0.3	0.453347417380495	-0.3
ENSG00000197632	SERPINB2	0.435866028769054	0.5	0.785397004101417	0.2	0.180885969141707	0.8	0.990829861340549	0
ENSG00000197635	DPP4	0.487880817691949	-0.4	0.383213292987594	-0.4	0.407061082107738	-0.4	0.795900999463119	-0.2
ENSG00000197641	SERPINB13	NA	0	NA	0	NA	0	NA	0
ENSG00000197644		NA	0	NA	0	NA	0	NA	0
ENSG00000197646	PDCD1LG2	0.321369057759939	-0.6	0.640108587562791	0.3	0.822824404191153	0.2	0.437059059451013	0.5
ENSG00000197647	ZNF433	0.838801239803693	-0.2	NA	-0.7	0.241412100926279	-0.7	0.435289259964911	-0.5
ENSG00000197651	CCER1	NA	0	NA	0	NA	0	NA	0
ENSG00000197653	DNAH10	0.0861523232618818	0.9	NA	0.2	0.351746675173323	0.6	0.50805044093726	-0.5
ENSG00000197658	SLC22A24	NA	0	NA	0	NA	0	NA	0
ENSG00000197665		NA	0	NA	0	NA	0	NA	0
ENSG00000197670		0.870188445276303	0.1	0.420643196338928	-0.4	0.222683853629303	-0.6	0.1890086368763	-0.7
ENSG00000197674	OR51C1P	NA	0	NA	0	NA	0	NA	0
ENSG00000197683	KRTAP26-1	NA	0	NA	0	NA	0	NA	0
ENSG00000197692	CBX3P7	NA	0	NA	0	NA	0	NA	0
ENSG00000197694	SPTAN1	0.689787486518622	0.1	0.520636132241198	-0.2	0.826504805572059	-0.1	0.865006332679282	-0.1
ENSG00000197696	NMB	0.940035364642214	0	0.92751688623998	-0.1	0.61070990061799	-0.3	0.162292104938918	-0.6
ENSG00000197702	PARVA	NA	-0.2	NA	0	NA	-0.3	NA	-0.3
ENSG00000197705	KLHL14	NA	-0.8	NA	-0.5	0.217057729739021	-0.8	0.540965968927915	-0.5
ENSG00000197706	OR6C74	NA	0	NA	0	NA	0	NA	0
ENSG00000197712	FAM114A1	0.725234015494508	-0.2	0.591690545082579	-0.3	0.287380161400543	-0.5	0.641564716847313	-0.2
ENSG00000197713	RPE	0.614142775795005	0.3	0.506450198245404	0.3	0.629782101156665	0.3	0.75574267689438	-0.2
ENSG00000197714	ZNF460	0.932789465452702	-0.1	0.96822716982204	0	0.833142276355049	-0.2	0.0959959733898931	-0.9
ENSG00000197721	CR1L	0.74487931390012	0.2	0.547536730552743	-0.3	0.541166820626984	-0.4	0.0494106916550144	-1
ENSG00000197724	PHF2	0.497382072887003	-0.3	0.627783543317247	0.2	0.568558617910796	0.2	0.853425704254731	0.1
ENSG00000197728	RPS26	0.911855591491353	-0.1	0.364988043908312	-0.4	0.958991363180909	0	0.037844655159195	-0.7
ENSG00000197734	C14orf178	NA	0	NA	0	NA	0	NA	0
ENSG00000197744	PTMAP2	NA	-0.5	NA	-0.6	NA	-0.5	NA	-0.7
ENSG00000197745	SCGB1D4	NA	0	NA	0	NA	0	NA	0
ENSG00000197746	PSAP	0.287958280645327	0.3	0.719435202896594	0.1	0.356796174190254	0.2	0.375442189584096	0.2
ENSG00000197747	S100A10	0.868265923474174	0.1	0.559321298224452	-0.2	0.456696289103922	-0.2	0.992393163776859	0
ENSG00000197748	CFAP43	NA	0.1	NA	0	NA	0	NA	0
ENSG00000197753	LHFPL5	NA	0	NA	-0.1	NA	-0.2	NA	-0.2
ENSG00000197756	RPL37A	0.678134093844877	-0.2	0.0382300895639562	-0.7	0.284471529539086	-0.5	0.0274787548189262	-0.8
ENSG00000197757	HOXC6	NA	0	NA	0	NA	0	NA	0
ENSG00000197763	TXNRD3	NA	-0.4	NA	-0.2	NA	-0.2	NA	-0.8
ENSG00000197766	CFD	0.177103136291385	-0.7	0.0590358337280886	-0.9	0.142990311513246	-0.8	0.127018051353905	-0.7
ENSG00000197768	STPG3	0.0989391790703898	-0.9	0.988423735706902	0	0.669292134142285	-0.3	0.258212784847343	-0.7
ENSG00000197769	MAP1LC3C	NA	0	NA	0	NA	0	NA	0
ENSG00000197771	MCMBP	0.0530055586800613	0.5	0.0139367274333621	0.6	0.00845682010178311	0.7	0.0441298893129119	0.5
ENSG00000197774	EME2	0.576176321849283	-0.2	0.905152053790172	0.1	0.714503841184255	-0.1	0.750014436218971	0.1
ENSG00000197776	KLHDC1	0.891306245246699	-0.1	NA	-0.4	NA	-1	0.528110251948072	-0.4
ENSG00000197779	ZNF81	0.922530134297977	0.1	0.546899743428031	0.3	0.521599529660949	0.3	0.81149392021955	-0.1
ENSG00000197780	TAF13	0.710622872907198	0.2	0.52160379501665	0.3	0.438215969625496	0.4	0.888943609854063	-0.1
ENSG00000197782	ZNF780A	0.789450289585453	-0.1	0.892586314079332	-0.1	0.268121311241211	0.5	0.370499460266255	-0.4
ENSG00000197785	ATAD3A	0.426242153848381	-0.3	0.264830540188675	-0.4	0.0603724489733236	-0.6	0.21634255176331	-0.4
ENSG00000197786	OR5B17	NA	0	NA	0	NA	0	NA	0
ENSG00000197790	OR52M1	NA	0	NA	0	NA	0	NA	0
ENSG00000197794	IGKV7-3	NA	0	NA	0	NA	0	NA	0
ENSG00000197798	FAM118B	0.812783958401454	0.1	0.625294542888443	0.2	0.683928289941645	0.2	0.673970333522231	-0.1
ENSG00000197808	ZNF461	0.178843406176468	-0.7	0.474247944819152	-0.4	0.0649015905049227	-1	0.30029950984416	-0.6
ENSG00000197813		0.632346689386237	-0.3	0.198873267150233	-0.6	0.227107807112961	-0.7	0.199443695063492	-0.7
ENSG00000197815		0.875950096977842	-0.1	0.0281561892361111	-0.8	0.16634428290817	-0.6	0.278052322957122	-0.4
ENSG00000197816	CCDC180	0.221493242087138	-0.7	NA	-0.5	0.185762492356455	-0.8	0.505043203440339	-0.4
ENSG00000197818	SLC9A8	0.42554920259702	0.3	0.166784040810629	0.4	0.289029294803975	0.3	0.182931584150345	0.4
ENSG00000197822	OCLN	NA	0	NA	0	NA	0	NA	0
ENSG00000197826	CFAP299	NA	0	NA	0	NA	0	NA	0
ENSG00000197837	H4-16	0.928763458671065	-0.1	0.202684862855592	-0.5	0.0179932418379823	-1	0.161079054746547	-0.6
ENSG00000197838	CYP2A13	NA	0	NA	0	NA	0	NA	0
ENSG00000197841	ZNF181	NA	-0.8	NA	-0.3	0.806111951904171	-0.2	0.506714517309389	-0.4
ENSG00000197847	SLC22A20P	0.894905592447667	-0.1	NA	-0.6	0.639357317016414	-0.3	0.693624078039979	-0.3
ENSG00000197849	OR8G1	NA	0	NA	0	NA	0	NA	0
ENSG00000197852	INKA2	0.745943362835843	-0.2	0.0917744297835514	-0.6	0.463989791698566	-0.3	0.0954010896105544	-0.6
ENSG00000197857	ZNF44	0.889641704110479	0.1	0.774544547800056	-0.1	0.537997150611204	-0.3	0.12832658458437	-0.5
ENSG00000197858	GPAA1	0.750723322245974	0.1	0.0871571864264697	0.5	0.0290060716571932	0.6	0.0958966047727155	0.4
ENSG00000197859	ADAMTSL2	NA	-0.1	NA	-0.4	NA	-0.7	NA	-0.2
ENSG00000197860	SGTB	0.0151713660823041	0.9	0.01467151746965	0.8	0.00846755386517328	1	0.501305340317089	0.3
ENSG00000197863	ZNF790	0.899164538594496	-0.1	0.27838152854017	-0.5	0.139667800481613	-0.7	0.198746530497927	-0.7
ENSG00000197866	OR5M12P	NA	0	NA	0	NA	0	NA	0
ENSG00000197870	PRB3	NA	0.1	NA	0	NA	-0.1	NA	-0.1
ENSG00000197872	CYRIA	0.971976731856366	0	0.9606510881455	0	0.872442738558561	0.1	0.506348761710283	-0.2
ENSG00000197879	MYO1C	0.919357988172209	0	0.409395970933149	-0.2	0.723686600419573	-0.1	0.969449803914587	0
ENSG00000197880	MDS2	0.463556507809295	-0.4	0.26007303508621	-0.5	0.252126507734105	-0.6	0.674119151346394	-0.3
ENSG00000197882	OR7E13P	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197885	NKIRAS1	0.899268313648313	0.1	0.913173995114178	0.1	0.745410368380857	0.2	0.881315303862556	0.1
ENSG00000197887	OR1S2	NA	0	NA	0	NA	0	NA	0
ENSG00000197888	UGT2B17	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197889	MEIG1	NA	0	NA	0	NA	0	NA	0
ENSG00000197891	SLC22A12	NA	0	NA	0	NA	0	NA	0
ENSG00000197892	KIF13B	0.766386862420404	-0.1	0.917633796639424	0	0.697107179553734	-0.2	0.914937259913255	0
ENSG00000197893	NRAP	NA	0	NA	0	NA	-0.1	NA	0
ENSG00000197894	ADH5	0.82087742509633	-0.1	0.907429173305079	0	0.974580993548957	0	0.267649337508377	-0.4
ENSG00000197901	SLC22A6	NA	0	NA	0	NA	0	NA	0
ENSG00000197903	H2BC12	0.123851752624518	0.6	0.321687636608628	0.4	0.00183885627968829	1	0.0224410483232805	0.8
ENSG00000197905	TEAD4	NA	0.1	NA	0	NA	0	NA	0
ENSG00000197912	SPG7	0.545850766730072	-0.2	0.194765630066277	-0.3	0.0427269687670488	-0.4	0.133038833676377	-0.3
ENSG00000197915	HRNR	NA	0	NA	0	NA	0	NA	0
ENSG00000197919	IFNA1	NA	0	NA	0	NA	0	NA	0
ENSG00000197921	HES5	NA	0	NA	0	NA	0	NA	0
ENSG00000197927	NBEAP2	NA	-0.1	NA	-0.2	NA	-0.2	NA	-0.1
ENSG00000197928	ZNF677	0.0158984184462844	-1.1	0.173691612281615	-0.6	0.162723153590763	-0.8	0.0324025298300934	-1.1
ENSG00000197930	ERO1A	0.235238249474597	0.4	0.125099873821762	0.4	0.0347115426355043	0.6	0.68755891232852	0.1
ENSG00000197933	ZNF823	NA	-0.2	NA	-0.4	NA	-0.5	NA	-0.6
ENSG00000197934	CYYR1-AS1	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000197935	ZNF311	NA	0	NA	0	NA	0	NA	0
ENSG00000197937	ZNF347	0.508074528938144	-0.4	0.426916608219511	-0.4	0.350315762495932	-0.6	0.242918801951481	-0.7
ENSG00000197938	OR5H2	NA	0	NA	0	NA	0	NA	0
ENSG00000197943	PLCG2	0.0636856445477455	0.4	0.322980829121743	0.2	0.462990391698356	0.1	0.739689817017833	0.1
ENSG00000197948	FCHSD1	0.371151029873349	-0.2	0.459672718972556	-0.2	0.277628477654951	-0.3	0.505828946943225	-0.2
ENSG00000197951	ZNF71	0.52106041725181	-0.3	0.611481334642271	-0.2	0.183434708911256	-0.4	0.519524456320885	-0.2
ENSG00000197953	AADACL2	NA	0	NA	0	NA	0	NA	0
ENSG00000197956	S100A6	0.258810070251002	0.5	0.872431682809878	0.1	0.109504153331613	0.6	0.724392495443985	-0.2
ENSG00000197958	RPL12	0.101512037907643	-0.5	0.0540294887602028	-0.6	0.0109269884337543	-0.7	0.00259475091375814	-0.8
ENSG00000197959	DNM3	0.97503760690557	0	0.809735980232215	-0.2	0.666624969529946	-0.3	0.0717966988402758	-0.9
ENSG00000197961	ZNF121	0.799978914311714	-0.1	0.78349896902761	-0.1	0.266505396600036	-0.4	0.35747393937052	-0.4
ENSG00000197965	MPZL1	0.530263400966707	-0.3	0.04889552208532	-0.6	0.157040485586756	-0.5	0.302146144939991	-0.4
ENSG00000197969	VPS13A	0.585779475735586	-0.3	0.378488132812356	-0.4	0.455861247167576	-0.4	0.0768341266966509	-0.7
ENSG00000197971	MBP	0.475393003430018	-0.2	0.0756752577616891	-0.3	0.349007018921826	-0.2	0.0670618860507242	-0.3
ENSG00000197976	AKAP17A	0.148736557513708	-0.4	0.435680554730853	0.3	0.672383941517546	-0.2	0.897313245946619	-0.1
ENSG00000197977	ELOVL2	NA	0	NA	0	NA	0	NA	0
ENSG00000197978	GOLGA6L9	NA	-0.1	NA	-0.1	NA	-0.2	NA	-0.2
ENSG00000197980	LEKR1	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000197982	C1orf122	0.788910157118527	0.1	0.440331108033408	0.3	0.13645299696636	0.5	0.44753635864098	0.3
ENSG00000197984	OR51A8P	NA	0	NA	0	NA	0	NA	0
ENSG00000197989	SNHG12	0.806540830463886	-0.1	0.232586227920029	-0.4	0.233624416885015	-0.4	0.67475987920026	-0.2
ENSG00000197990	ZNF734P	NA	0	NA	0	NA	0	NA	0
ENSG00000197991		NA	0	NA	0	NA	0	NA	0
ENSG00000197992	CLEC9A	0.711737775331922	-0.3	0.807851865245805	0.2	0.471729315505902	-0.5	0.903198613992438	-0.1
ENSG00000197993	KEL	0.899599995291313	0.1	0.367421756499174	-0.4	0.269482063394981	-0.6	0.0183970269117542	-1
ENSG00000198000	NOL8	0.671536219585217	-0.2	0.717375923084128	-0.1	0.570585436031042	-0.2	0.511388381793536	-0.3
ENSG00000198001	IRAK4	0.366372394224341	0.2	0.159316345663279	0.3	0.0855766781786328	0.5	0.477464437653235	0.2
ENSG00000198003	ODAD3	0.398174863533763	-0.5	0.563982867916294	-0.3	0.133888604108802	-0.8	0.727412643216941	-0.2
ENSG00000198010	DLGAP2	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000198015	MRPL42	0.83206368684939	-0.1	0.754882818862559	-0.2	0.768471459067881	-0.2	0.323830212905538	-0.4
ENSG00000198018	ENTPD7	0.239043397995355	0.7	0.00815659496966474	1.2	0.039311949154634	1.2	0.0437255115818644	1.1
ENSG00000198019	FCGR1B	0.381238605027592	0.4	0.00175610664426017	1	0.0157100344850656	0.8	0.0162957749089379	0.9
ENSG00000198021	SPANXA1	NA	0	NA	0	NA	0	NA	0
ENSG00000198022	SAGE2P	NA	0	NA	0	NA	0	NA	0
ENSG00000198026	ZNF335	0.769261168339171	-0.1	0.880303963913226	0.1	0.72253288773143	-0.1	0.94992462116259	0
ENSG00000198028	ZNF560	NA	0	NA	0	NA	0	NA	0
ENSG00000198033	TUBA3C	NA	0	NA	0	NA	0	NA	0
ENSG00000198034	RPS4X	0.0530055586800613	-0.6	0.0486029902216038	-0.6	0.0145623410904317	-0.7	0.0117582878770497	-0.8
ENSG00000198039	ZNF273	0.911855591491353	0.1	0.883682167091608	-0.1	0.856337882809167	0.1	0.873275403292312	-0.1
ENSG00000198040	ZNF84	0.524609292250023	-0.3	0.487396660777892	-0.3	0.51773804199838	-0.3	0.275653327387058	-0.5
ENSG00000198042	MAK16	0.415852218071909	-0.4	0.315330581470755	-0.4	0.0450608361259019	-0.9	0.0751663925377971	-0.8
ENSG00000198046	ZNF667	NA	-0.2	NA	-0.1	NA	-0.1	NA	-0.5
ENSG00000198049	AVPR1B	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000198053	SIRPA	0.402796492670661	0.3	0.0375376692943505	0.6	0.0296728049497161	0.6	0.0330466665664508	0.7
ENSG00000198054	DSCR8	NA	0	NA	0	NA	0	NA	0
ENSG00000198055	GRK6	0.633221485001648	0.1	0.203646836928018	0.3	0.247993750429321	0.2	0.280783550112301	0.2
ENSG00000198056	PRIM1	0.412411651722312	-0.5	0.25011960240678	-0.6	0.264151718519249	-0.6	0.037721320043575	-1
ENSG00000198060	MARCHF5	0.413014506426598	0.3	0.0263949290047233	0.6	0.0156625411312282	0.9	0.145315563657152	0.5
ENSG00000198062	POTEH	NA	0	NA	0	NA	0	NA	0
ENSG00000198064	NPIPB13	NA	-0.1	NA	-0.3	NA	0	NA	-0.2
ENSG00000198074	AKR1B10	NA	0	NA	0	NA	0	NA	0
ENSG00000198075	SULT1C4	NA	0	NA	0	NA	0	NA	0
ENSG00000198077	CYP2A7	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000198081	ZBTB14	0.500659041077467	-0.3	0.86753146383442	-0.1	0.735455312145583	-0.2	0.518332557613987	-0.3
ENSG00000198083	KRTAP9-9	NA	0	NA	0	NA	0	NA	0
ENSG00000198087	CD2AP	0.999930642280738	0	0.63139507848128	-0.3	0.196863324790471	-0.6	0.281155890752956	-0.6
ENSG00000198088	NUP62CL	NA	0	NA	0	NA	0	NA	0
ENSG00000198089	SFI1	0.277856948799578	-0.4	0.151470515221912	-0.4	0.0170488425174846	-0.7	0.16141721504687	-0.4
ENSG00000198090	KRTAP4-6	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000198092	TMPRSS11F	NA	0	NA	0	NA	0	NA	0
ENSG00000198093	ZNF649	0.350324708164656	-0.5	0.27796531768508	-0.6	0.118426456698001	-0.9	0.280262312371378	-0.6
ENSG00000198099	ADH4	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000198104	OR2T6	NA	0	NA	0	NA	0	NA	0
ENSG00000198105	ZNF248	0.169999461041105	-0.7	0.0703165545442622	-0.8	0.460565685415441	-0.4	0.943916465892088	-0.1
ENSG00000198106		NA	-0.4	NA	-0.5	NA	-0.2	NA	-0.2
ENSG00000198108	CHSY3	NA	0	NA	0	NA	0	NA	0
ENSG00000198113	TOR4A	0.998824994652864	0	0.0128348524570059	0.8	0.101816203308133	0.5	0.142252555117148	0.5
ENSG00000198121	LPAR1	0.792610955073702	0.2	0.49900702804318	0.4	0.889335342657443	0.1	0.719730245523796	0.2
ENSG00000198125	MB	NA	0	NA	0	NA	0	NA	0
ENSG00000198128	OR2L3	NA	0	NA	0	NA	0	NA	0
ENSG00000198129	DEFB107B	NA	0	NA	0	NA	0	NA	0
ENSG00000198130	HIBCH	0.648771575111328	-0.2	0.762570355850987	0.1	0.860906021839752	-0.1	0.823378057086091	0.1
ENSG00000198131	ZNF544	0.502759837451974	-0.3	0.0126443055898101	-0.8	0.0946668194621691	-0.7	0.0903760058779025	-0.7
ENSG00000198133	TMEM229B	0.141030294789105	-0.5	0.565923124366875	0.2	0.974509176000634	0	0.100571628730582	0.5
ENSG00000198134	PTMAP9	0.798286618128702	-0.2	0.518227291894005	-0.4	0.105073642989753	-0.9	0.25532673343981	-0.6
ENSG00000198142	SOWAHC	0.992839859423485	0	NA	-0.2	0.371051663614675	-0.6	0.462682980781709	-0.5
ENSG00000198146	ZNF770	0.565633485841475	-0.3	0.94400639355118	0	0.995290470370899	0	0.83265147550917	-0.1
ENSG00000198153	ZNF849P	NA	0	NA	0	NA	0	NA	0
ENSG00000198155	ZNF876P	NA	-0.1	NA	-0.2	NA	-0.1	NA	-0.2
ENSG00000198156	NPIPB6	NA	0	NA	0	NA	0	NA	0
ENSG00000198157	HMGN5	0.96878263257132	0	0.845763784574162	0.1	0.630326215178113	-0.3	0.68121673576316	-0.3
ENSG00000198160	MIER1	0.751149691438637	0.2	0.472569213874044	0.3	0.393749533393069	0.4	0.474347829047415	-0.3
ENSG00000198162	MAN1A2	0.900522627123435	-0.1	0.581309963482679	0.3	0.30326043215591	-0.5	0.109541170962092	-0.8
ENSG00000198168	SVIP	0.776962597782494	0.2	0.974355318146236	0	0.660825590223121	0.3	0.0259445474444319	-1
ENSG00000198169	ZNF251	0.356206280184694	-0.4	0.565522389130503	-0.2	0.152389021112267	-0.6	0.486527705191735	-0.3
ENSG00000198171	DDRGK1	0.871578353480793	0.1	0.741625643180163	-0.1	0.461406958366199	0.2	0.347970456315313	0.2
ENSG00000198173	FAM47C	NA	0	NA	0	NA	0	NA	0
ENSG00000198176	TFDP1	0.909418035505959	0.1	0.186643942344148	-0.6	0.466412907812485	-0.4	0.0958953435529974	-0.8
ENSG00000198178	CLEC4C	0.328757948607975	-0.6	0.314464879014383	-0.6	0.957457388646915	-0.1	0.0913615253085824	-0.9
ENSG00000198182	ZNF607	0.148998476364828	-0.7	0.186712890738359	-0.6	0.749637786245112	-0.2	0.843976293120653	-0.1
ENSG00000198183	BPIFA1	NA	0	NA	0	NA	0	NA	0
ENSG00000198185	ZNF334	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000198189	HSD17B11	0.976381876326785	0	0.897573627589627	0.1	0.770593775774739	0.1	0.173596643770036	-0.4
ENSG00000198198	SZT2	0.99296701646823	0	0.625667288288598	0.2	0.582122078057068	-0.2	0.770203519009199	0.1
ENSG00000198203	SULT1C2	NA	0	NA	0	NA	0	NA	0
ENSG00000198205	ZXDA	NA	-0.2	NA	0.4	NA	0.1	NA	0.5
ENSG00000198208	RPS6KL1	0.66694439446062	-0.3	0.742100245904878	-0.2	0.443226143372783	-0.5	0.569519976053093	-0.4
ENSG00000198211		NA	0	NA	0	NA	0	NA	0
ENSG00000198216	CACNA1E	0.487605264539894	0.3	0.010687909633622	0.9	0.134071205054251	0.7	0.0670618860507242	0.8
ENSG00000198217	OR51H2P	NA	0	NA	0	NA	0	NA	0
ENSG00000198218	QRICH1	0.580154572406758	0.1	0.541046193708906	0.1	0.987227641276209	0	0.765254704238248	0.1
ENSG00000198221	AFDN-DT	NA	-0.1	NA	-0.1	NA	-0.2	NA	-0.2
ENSG00000198223	CSF2RA	0.0359920545505093	0.5	0.286779126187384	0.2	0.11640551249569	0.3	0.794695253956789	-0.1
