Gene ID	Gene Name	g3_g1.p-value	g3_g1.log2foldchange	g3_g2.p-value	g3_g2.log2foldchange
ENSG00000227036	LINC00511	0.0113021792954868	0.9	0.780669230801449	-0.2
ENSG00000227038	GTF2IP7	NA	-0.8	0.863641360419361	0.3
ENSG00000227039	ITGB2-AS1	0.00472267408025174	-2.6	0.549710179345222	0.5
ENSG00000227040		NA	0.1	NA	0
ENSG00000227042		0.183596060139225	1.8	0.348009465795866	1.3
ENSG00000227043	LINC01682	NA	0	NA	0
ENSG00000227045		0.400907819316463	-1.1	0.0527263177031288	-2.4
ENSG00000227047		0.0841244696180924	-1.2	0.215604778854629	0.8
ENSG00000227048		NA	0	NA	0
ENSG00000227050		0.745110389671018	0.4	NA	-1.3
ENSG00000227051	C14orf132	NA	-0.4	NA	-0.7
ENSG00000227053	MUC12-AS1	NA	0	NA	0.7
ENSG00000227054	FDX1P2	NA	0	NA	0.6
ENSG00000227055		NA	0	NA	0
ENSG00000227056	RPL6P2	0.456251634824779	-1	0.596490351745945	-0.7
ENSG00000227057	WDR46	0.627318493581111	0.2	0.00840974119986866	1
ENSG00000227058		NA	0	NA	0
ENSG00000227059	ANHX	NA	0.8	NA	1.5
ENSG00000227060	LINC00629	0.773595338191753	-0.4	0.944592233693835	0.1
ENSG00000227061		NA	0	NA	0
ENSG00000227062		NA	0	NA	0
ENSG00000227063	RPL41P1	NA	0	NA	0.7
ENSG00000227064	NAA20P1	0.36275255708744	-1.3	0.212150161522488	-1.7
ENSG00000227066		NA	0.1	NA	0
ENSG00000227067	DPPA3P1	NA	0	NA	0
ENSG00000227068		0.000638364681607684	-3.6	1.78913597965073e-05	-4.6
ENSG00000227069	CNN2P2	NA	0	NA	0
ENSG00000227070	EPS15-AS1	0.0876454731983205	-2.2	0.397685225327619	-1
ENSG00000227071	FOCAD-AS1	0.00410538306200149	-2.9	0.341503855945448	-0.8
ENSG00000227072		NA	0.6	NA	-0.3
ENSG00000227073	SDHDP2	NA	0	NA	-0.6
ENSG00000227075		NA	0.6	NA	0
ENSG00000227076		NA	0.1	NA	-0.5
ENSG00000227077		NA	-0.2	NA	-0.4
ENSG00000227078	LINC02094	0.561296313297815	0.9	NA	-0.4
ENSG00000227080		NA	0	NA	0
ENSG00000227081		0.395467276309646	0.7	0.0528802395635136	1.6
ENSG00000227082	LINC02798	2.48180510482106e-09	4.1	0.00153275381318427	2.8
ENSG00000227083		NA	0	NA	0
ENSG00000227087	RBMX2P5	NA	0	NA	0
ENSG00000227088		NA	0	NA	0
ENSG00000227089		0.00105811342227156	3.9	0.146243067427022	2
ENSG00000227090		NA	0	NA	0
ENSG00000227091	SLC6A17-AS1	NA	0	NA	0
ENSG00000227094		0.352270576871254	1	0.302939297063647	-1.5
ENSG00000227096	HMGB3P8	NA	0	NA	0
ENSG00000227097	RPS28P7	0.513665284235127	0.5	0.0238978130108447	1.5
ENSG00000227098		NA	0	NA	0
ENSG00000227101		NA	0	NA	0
ENSG00000227102	OR2AS1P	NA	0	NA	0
ENSG00000227104	PIGQP1	NA	0	NA	0
ENSG00000227105	PARP1P1	0.386735438306932	1.2	NA	-0.3
ENSG00000227107		NA	0	NA	0
ENSG00000227108	IGHD1-14	NA	0	NA	0
ENSG00000227109	CRIP1P3	NA	0	NA	0
ENSG00000227110	LMCD1-AS1	0.00267872470356191	1.9	0.732761382366215	0.3
ENSG00000227113		0.00447561509284709	-2.7	0.427829288264033	-0.7
ENSG00000227115	LINC01630	NA	0.4	NA	0
ENSG00000227117	HORMAD2-AS1	0.662511950954288	-0.6	0.134684617621021	-1.9
ENSG00000227118	BTF3P13	0.390823558344263	1.2	0.553080721783203	0.9
ENSG00000227120		NA	0	NA	0
ENSG00000227121	LINC02672	NA	0	NA	0
ENSG00000227123	RPL12P44	0.000192519528441275	-3.5	5.8639467632642e-06	-4.4
ENSG00000227124	ZNF717	0.0248773746750674	-1.2	0.856371930117446	-0.1
ENSG00000227125		NA	0	NA	0
ENSG00000227128	LBX1-AS1	NA	0.2	NA	0
ENSG00000227131		NA	0	NA	0
ENSG00000227133		NA	0.9	NA	0
ENSG00000227134	OTX2P2	NA	0	NA	0
ENSG00000227138		NA	0	NA	0
ENSG00000227139		NA	0	NA	0
ENSG00000227140	USP17L5	NA	0	NA	0
ENSG00000227141		NA	0.5	NA	-0.1
ENSG00000227143	LINC01153	NA	0.1	NA	-0.2
ENSG00000227145	IL21-AS1	NA	0	NA	0.6
ENSG00000227148		NA	0	NA	0
ENSG00000227149	MTCO1P44	NA	1.6	NA	0.6
ENSG00000227150		0.0829889765797689	-1.8	0.656514402703707	0.5
ENSG00000227151	PRR20D	NA	0	NA	0
ENSG00000227152	OR2T7	NA	0	NA	0
ENSG00000227154	MKRN6P	NA	0.1	NA	0.3
ENSG00000227155		0.0472200039326736	-2.5	0.292958968657929	-1.2
ENSG00000227157		NA	0	NA	0
ENSG00000227158		NA	0	NA	0
ENSG00000227159	DDX11L16	NA	-0.4	NA	-0.6
ENSG00000227160	THEM7P	NA	-1.5	0.18018506178633	-1.9
ENSG00000227161		0.0148159813608365	1.5	0.68823246153667	0.4
ENSG00000227163		NA	-0.6	NA	-0.3
ENSG00000227165	WDR11-AS1	0.0461481855470542	-2.5	0.856166361849036	-0.2
ENSG00000227166	STSP1	NA	0	NA	0
ENSG00000227167		NA	0.9	NA	0
ENSG00000227169		NA	0	NA	0
ENSG00000227170		0.320638280525616	-1.3	0.0464959299025929	-2.6
ENSG00000227172		0.143663474014162	-2	0.233694961959874	1.3
ENSG00000227173	MYL6P3	NA	0	NA	0
ENSG00000227175		NA	0	NA	0
ENSG00000227176	NSA2P5	0.99900267450416	0	NA	-1
ENSG00000227177	AIMP1P2	NA	0.6	NA	0
ENSG00000227179	PGBP	7.14777839371746e-05	4.4	NA	1.2
ENSG00000227180	LRRC2P1	NA	0.6	NA	0
ENSG00000227181	LINC01688	NA	0	NA	0
ENSG00000227182	VN1R28P	NA	0	NA	0
ENSG00000227183	HDGFP1	NA	0.6	NA	0
ENSG00000227186		NA	0.1	NA	-0.2
ENSG00000227187	RPL21P31	0.156040487050294	1.9	NA	0.4
ENSG00000227188	MGAT3-AS1	NA	0	NA	0
ENSG00000227189		0.907278306508063	0.1	0.105220629049388	-1.1
ENSG00000227191	TRGC2	NA	0	NA	0
ENSG00000227192		NA	0.4	NA	0
ENSG00000227193		NA	0	NA	0.4
ENSG00000227195	MIR663AHG	0.0427314286640133	2.3	0.00244744616985773	3.1
ENSG00000227196	IGHD4-23	NA	0	NA	0
ENSG00000227197		0.000502881326877405	-3.1	1.83117860423148e-06	-5
ENSG00000227198	C6orf47-AS1	NA	0	NA	0
ENSG00000227199	ST7-AS1	0.0546748020984682	-1.8	0.0224897445731402	1.7
ENSG00000227200		2.96404962037946e-07	-5.2	1.9802200498729e-08	-5.6
ENSG00000227201	CNN2P1	0.7445543023906	0.4	0.607212450443583	-0.7
ENSG00000227203	SUB1P1	0.956522943874838	0.1	0.902938217607568	0.2
ENSG00000227204	RBMY2JP	NA	0	NA	0
ENSG00000227205	PFN1P9	NA	0.2	NA	0
ENSG00000227206		NA	0	NA	0
ENSG00000227207	RPL31P12	0.292932325618434	1.3	0.89007139745804	0.2
ENSG00000227209	WARS2P1	NA	0	NA	0
ENSG00000227210		0.558491282004572	0.8	0.0202951969862247	2.5
ENSG00000227211	H3P45	0.0806197030589947	-2.2	0.561236768221241	-0.7
ENSG00000227212	PFN1P6	0.388375642325599	-1.1	0.425387783897816	-1
ENSG00000227213	SPATA13-AS1	0.0109182532802668	-3	0.00305455370927339	-3.4
ENSG00000227214	HCG15	0.0023539193762734	-2	0.232039514514267	0.9
ENSG00000227215		0.470738011714676	0.8	0.732093738954387	-0.5
ENSG00000227217		NA	0	NA	0
ENSG00000227218		0.0251909442738318	-1.6	0.634513665640649	-0.4
ENSG00000227220		NA	0	NA	0.7
ENSG00000227224		NA	0	NA	0
ENSG00000227225	MTND1P14	NA	-0.1	NA	-0.3
ENSG00000227227		0.96481699219426	0.1	0.135050054003959	-2.1
ENSG00000227230		NA	-0.2	NA	-0.4
ENSG00000227232	WASH7P	0.576658935479298	-0.7	0.682082977407526	-0.6
ENSG00000227233	CICP17	NA	0	NA	-0.2
ENSG00000227234	SPANXB1	NA	0	NA	0
ENSG00000227236		0.178629217631333	-1.8	0.239202048767847	-1.5
ENSG00000227237		0.0653878839164003	-2.2	0.97536385188481	0
ENSG00000227238	TTC39DP	NA	0.2	NA	0
ENSG00000227240		NA	0	NA	0
ENSG00000227241		NA	0	NA	0
ENSG00000227242		NA	0	NA	0
ENSG00000227243	SLAMF6P1	NA	0	NA	0.4
ENSG00000227244	LINC00845	NA	0	NA	0
ENSG00000227245		0.12509662038443	-1.8	0.0995772633725583	-1.7
ENSG00000227247	TRIM60P13	NA	0	NA	0
ENSG00000227248	FAM155A-IT1	0.99561014237215	0	NA	-1.1
ENSG00000227249		NA	0	NA	0
ENSG00000227251	TRIM60P9Y	NA	0	NA	0
ENSG00000227252		0.380106532957082	-0.6	0.0828445645235567	1
ENSG00000227253		0.949200677896232	-0.1	0.0768483794720787	-1.6
ENSG00000227254	VDAC1P12	NA	0.6	NA	0.4
ENSG00000227255	CDRT15P2	NA	0	NA	0
ENSG00000227256	MIS18A-AS1	0.0105939355484172	1.3	0.922554437469803	-0.1
ENSG00000227257		NA	-0.6	NA	-0.9
ENSG00000227258	SMIM2-AS1	0.605850755595779	-0.4	0.0271915784558468	1.7
ENSG00000227259	HMGN2P22	NA	0	NA	0
ENSG00000227260	LINC01985	NA	0	NA	0
ENSG00000227261	YWHAZP7	NA	0	NA	0
ENSG00000227262	HCG4B	NA	0.1	0.813210736024357	0.4
ENSG00000227264	ACTR3BP5	NA	0	NA	0
ENSG00000227265	GXYLT1P7	NA	0	NA	0
ENSG00000227267		0.214814992936527	1.7	NA	0.4
ENSG00000227268	KLLN	0.00146704382494793	-2.5	0.0117260192541325	1.6
ENSG00000227269		NA	0.9	NA	0
ENSG00000227270		NA	0	NA	0
ENSG00000227271	RPL39P25	NA	0	NA	0
ENSG00000227274	MYOCD-AS1	NA	0.3	NA	-0.2
ENSG00000227275	MTND6P10	NA	0	NA	0
ENSG00000227278		NA	-0.3	0.538174625598444	0.9
ENSG00000227279		NA	-0.1	NA	-0.1
ENSG00000227282		NA	0	NA	0
ENSG00000227283	RPL35AP12	NA	0.8	NA	0.4
ENSG00000227284	MARK2P10	NA	0	NA	0
ENSG00000227288	ARID3BP1	NA	0.1	NA	-0.2
ENSG00000227289	HSFY3P	NA	0	NA	0
ENSG00000227290	LINC01364	0.00354746805735118	-2.8	6.49570936703883e-05	-4.1
ENSG00000227291		NA	0	NA	0
ENSG00000227292		NA	0.9	NA	0
ENSG00000227293		NA	0.2	NA	0.6
ENSG00000227294		NA	0	NA	0
ENSG00000227295	ELL2P1	0.191559743298508	1.1	0.954706364420675	-0.1
ENSG00000227297		0.00109154073745982	3.9	0.00279042427828932	3.6
ENSG00000227298	ARAFP3	NA	0	NA	0
ENSG00000227300	KRT16P2	NA	0	NA	0
ENSG00000227301		0.307411278221217	1.5	NA	0.5
ENSG00000227302	SSXP9	NA	0	NA	0
ENSG00000227303		NA	0	NA	0
ENSG00000227304		0.453740909855811	1	0.215106122589902	1.5
ENSG00000227305		NA	0	NA	0
ENSG00000227306	LINC02708	NA	0	NA	0
ENSG00000227307		NA	0.8	NA	0
ENSG00000227308	LINC02832	NA	-0.4	0.907892044815976	0.2
ENSG00000227309		0.901913917399387	0.2	0.310336272893609	1.3
ENSG00000227311		NA	0	NA	0
ENSG00000227312		NA	0	NA	0
ENSG00000227313	LINC02630	NA	0	NA	0
ENSG00000227321	MTND4P15	0.00799796221484426	-2.4	0.00100665152061542	1.9
ENSG00000227329		0.849160929803587	0.3	0.823364274029154	-0.4
ENSG00000227330		NA	0	NA	0
ENSG00000227331	RPL7AP22	0.0674077195223018	-2	0.0555875414880841	-2
ENSG00000227335	IGHJ1P	NA	0	NA	0
ENSG00000227336	LINC00434	NA	0	NA	0
ENSG00000227337	RPL23AP43	NA	0.6	NA	-0.3
ENSG00000227338		NA	0	NA	0
ENSG00000227339	THRAP3P1	5.80161485051755e-05	4.3	0.0837007009590598	2.3
ENSG00000227342	LINC00307	NA	0	NA	0
ENSG00000227343	RPL15P1	NA	0	NA	0
ENSG00000227344	HAUS6P1	NA	0.1	NA	-0.4
ENSG00000227345	PARG	0.541799959103459	-0.2	0.809138224974382	0.1
ENSG00000227347	HNRNPKP2	0.418866885488724	0.9	0.567824360571473	0.7
ENSG00000227348	MTND5P25	NA	0	NA	-0.4
ENSG00000227349	CEACAMP7	NA	0	NA	0
ENSG00000227350	PPIAP88	NA	-0.2	NA	-0.4
ENSG00000227351	NANOGP6	NA	0.2	NA	0
ENSG00000227352	ARHGEF7-AS1	NA	0	NA	0
ENSG00000227353	RAB28P3	NA	0	NA	0
ENSG00000227354	RBM26-AS1	0.00203911201699826	-1.4	2.49129742078114e-07	2.1
ENSG00000227355		0.0955641332781306	-1.7	0.570619190347963	-0.6
ENSG00000227356	LINC00866	NA	0	NA	0.4
ENSG00000227358		NA	0	NA	0
ENSG00000227359		0.4318854666393	-0.9	0.354651370451062	-1.1
ENSG00000227360		NA	0	NA	0
ENSG00000227361	RPS24P7	NA	1.7	NA	0.4
ENSG00000227364		NA	0	NA	0
ENSG00000227365		NA	0	NA	0
ENSG00000227367	SLC9B1P4	NA	0	NA	0
ENSG00000227368	CDK8P2	NA	0	NA	0
ENSG00000227370		0.281536515332638	1	0.582342309490996	-0.7
ENSG00000227371		NA	1.6	NA	0.4
ENSG00000227372	TP73-AS1	3.35954175438515e-07	-1.8	0.539140962933771	0.4
ENSG00000227373	RABGAP1L-DT	0.481413177681848	-0.9	0.333274731088847	-1.2
ENSG00000227374		NA	0	NA	0
ENSG00000227375	DLG1-AS1	0.0130701217673155	-2.7	0.996280868594366	0
ENSG00000227376	FTH1P16	0.00729547147467003	-2.7	0.0118401472447004	-2
ENSG00000227379	PPIAP2	0.0933038650874155	-2	0.0304208527489397	-2.5
ENSG00000227382	EIF4A2P2	0.256029970441676	-0.8	0.036324391173531	-1.6
ENSG00000227383	RPL35AP2	0.812389634647275	-0.2	0.2602383027724	0.9
ENSG00000227386		NA	0	NA	0
ENSG00000227388		0.759885146489568	0.2	0.847652450565318	-0.2
ENSG00000227391	SALL1P1	NA	0	NA	0
ENSG00000227392	HPN-AS1	NA	-0.6	NA	-1
ENSG00000227393		NA	0	NA	0
ENSG00000227394	RPL11P1	0.323773426480943	1.4	NA	0.5
ENSG00000227395	EIF2AP4	NA	0	NA	0
ENSG00000227397		NA	0	NA	0
ENSG00000227398	KIF9-AS1	0.763212772100035	0.2	0.752874151901648	-0.2
ENSG00000227399		NA	0.4	NA	0
ENSG00000227400		NA	-0.6	NA	-0.9
ENSG00000227401	RPL37P1	NA	0.9	NA	0.6
ENSG00000227403	LINC01806	0.116064055465775	-0.8	0.52956883162753	-0.3
ENSG00000227404	KRT8P20	NA	0	NA	0
ENSG00000227406	RNF6P1	NA	0.2	NA	0
ENSG00000227407		0.614736064483018	0.6	0.605088323838158	-0.7
ENSG00000227408	AMYP1	NA	0	NA	0
ENSG00000227409	ZMYM4-AS1	NA	-1.4	0.213673155820758	-1.8
ENSG00000227411	ACNATP	0.212895182950188	1.8	NA	0.4
ENSG00000227412	STK33P1	NA	1.7	NA	0
ENSG00000227413		0.978074063308185	0	0.10242666558823	-1.7
ENSG00000227416		NA	0.4	NA	0
ENSG00000227417		0.16787935377487	0.5	0.180566940522442	0.8
ENSG00000227418	PCGEM1	NA	0.9	NA	0.7
ENSG00000227421	LINC01724	NA	0.2	NA	0
ENSG00000227423	OR10U1P	NA	0	NA	0
ENSG00000227425	MRPS21P2	NA	0	NA	0
ENSG00000227426	VN1R33P	NA	0	NA	0
ENSG00000227427	MDH1P1	NA	0	NA	0
ENSG00000227430	H3P9	NA	0	NA	0
ENSG00000227431	CSE1L-AS1	0.00134009834866357	-2.9	0.619807719203817	0.4
ENSG00000227432	ASIC4-AS1	NA	-0.3	NA	-0.6
ENSG00000227433		0.551422639201275	-0.9	0.370832513004699	-1.3
ENSG00000227434	RNF19BPX	NA	0	NA	0
ENSG00000227436	FCF1P1	NA	0	NA	-0.4
ENSG00000227437	RPS8P4	NA	0.2	NA	0
ENSG00000227438		NA	0	NA	0
ENSG00000227439	TTTY17B	NA	0	NA	0
ENSG00000227440	ATP5MC1P4	0.250397346456368	1.2	0.652858859214728	-0.6
ENSG00000227443	H3P30	NA	0	NA	0
ENSG00000227444		NA	0	NA	0
ENSG00000227445	OR10R1P	NA	0	NA	0
ENSG00000227447	XGY1	NA	0	NA	0
ENSG00000227449	FGF7P6	NA	0	NA	0
ENSG00000227453	HNRNPA1P63	NA	0	NA	0
ENSG00000227454	MTND4P30	NA	-0.1	NA	-0.2
ENSG00000227455		NA	0	NA	0
ENSG00000227456	LINC00310	0.501392637489825	-0.9	0.276409944625824	-1.3
ENSG00000227459		0.00903845449297869	-3	0.834693819420705	-0.2
ENSG00000227462	PSME2P6	NA	0.6	NA	0.4
ENSG00000227463		NA	0.6	NA	0.4
ENSG00000227465	GPN3P1	NA	0	NA	0
ENSG00000227466	PDE4B-AS1	NA	0	NA	0
ENSG00000227467	LINC01537	0.196370929944002	-0.6	0.00666497135364181	1.6
ENSG00000227470	RPL39P16	0.697901175786147	0.4	0.764333476995456	-0.3
ENSG00000227471	AKR1B15	NA	0	NA	0
ENSG00000227473	TSSK5P	0.00381216916873048	-1.5	0.0828324233969418	-0.9
ENSG00000227474	RPL6P24	0.233253294392294	-0.9	0.000109189466908545	2.1
ENSG00000227475		NA	0	NA	0
ENSG00000227477	STK4-AS1	2.62896382554741e-17	3.3	0.00384554149699935	1.7
ENSG00000227479		NA	0.1	NA	0.7
ENSG00000227480	CCDC148-AS1	NA	0	NA	0
ENSG00000227481		NA	0.4	NA	0.5
ENSG00000227482		NA	0	NA	0.4
ENSG00000227484		NA	0	NA	-0.2
ENSG00000227485		NA	0	NA	0
ENSG00000227486		NA	0	NA	0
ENSG00000227487	NCAM1-AS1	NA	0	NA	0
ENSG00000227488	GAGE12D	NA	0	NA	0
ENSG00000227489		NA	0	NA	0
ENSG00000227491	CCNJP1	NA	0	NA	0
ENSG00000227492		0.072200690136347	-1.1	0.00210617783094491	1.8
ENSG00000227493		NA	0	NA	0
ENSG00000227494	USP9YP14	NA	0	NA	0
ENSG00000227495	KIF1C-AS1	0.00866263955390466	-2.9	0.0934120206844199	-1.5
ENSG00000227496		0.21316022029354	-1.5	0.574450835885363	-0.7
ENSG00000227497	PABPC1P6	NA	0	NA	0
ENSG00000227498		NA	0	NA	0
ENSG00000227499		NA	0.2	NA	0
ENSG00000227500	SCAMP4	0.939271890831048	0	0.755552832615235	0.1
ENSG00000227502	MROCKI	0.829328603776878	-0.3	0.76352507499819	-0.5
ENSG00000227505	SLIRPP1	NA	0	NA	0.4
ENSG00000227507	LTB	0.629265439593004	-0.7	0.0113034680978453	2.1
ENSG00000227508	LINC01624	NA	0	NA	0
ENSG00000227509	LINC01839	NA	0	NA	0
ENSG00000227510	LINC01442	0.144989771544141	2.1	NA	0
ENSG00000227511		NA	0	NA	0
ENSG00000227512		1.07698611728217e-07	-3.5	0.208464393735898	-0.8
ENSG00000227513	ILRUNP1	NA	0	NA	0
ENSG00000227514		NA	0	NA	0
ENSG00000227515	C1DP4	NA	0	NA	0
ENSG00000227516		0.612793218561589	-0.7	0.180337430842836	-1.8
ENSG00000227517	LINC01483	8.34942253411463e-09	5.5	0.0899180838486555	2.3
ENSG00000227518	MIR1302-9HG	0.809569295897102	-0.4	0.727866578968204	0.5
ENSG00000227519		NA	0.6	NA	0
ENSG00000227521	TUBB4BP8	NA	0	NA	0
ENSG00000227523	RPS20P15	0.235191718594407	-1.5	0.382242838952093	-1
ENSG00000227525	RPL7P6	NA	0.6	NA	0.4
ENSG00000227527		0.00642311208893341	-3.2	0.00244170954760112	2.1
ENSG00000227528	DIAPH3-AS1	0.57462613425658	-0.5	0.0391040315165597	-2.2
ENSG00000227531		0.0108392236594365	3.2	NA	0.9
ENSG00000227532		NA	-0.9	NA	-1.3
ENSG00000227533	SLC2A1-AS1	0.0262342835145498	-1.4	0.629696070871291	-0.4
ENSG00000227534	AP1M2P1	NA	0.8	NA	0
ENSG00000227535		0.203464591176272	-1.7	0.306667250651416	-1.3
ENSG00000227536	SOCS5P4	0.0146338571927486	-2.2	0.000895330185584615	-3
ENSG00000227537		NA	0	NA	0
ENSG00000227538	HNRNPFP1	NA	0	NA	0
ENSG00000227540	DNAJC9-AS1	2.57817260625642e-06	-3.6	0.021050437595958	1.8
ENSG00000227541	SFR1P1	0.578789814857209	-0.8	0.325182565595694	-1.3
ENSG00000227542		0.0278674667361288	-2.3	0.0533868337236615	-1.8
ENSG00000227543	SPAG5-AS1	0.00766950729436324	-1.7	0.0115506047549672	1.7
ENSG00000227544		NA	-0.3	NA	-0.6
ENSG00000227545		NA	0	NA	0
ENSG00000227547	OR4A2P	NA	0	NA	0
ENSG00000227549		NA	0	NA	0
ENSG00000227550	TRBV7-5	NA	0	NA	0
ENSG00000227551	USP17L12	NA	0	NA	0
ENSG00000227554		NA	0	NA	0
ENSG00000227555	MIR4290HG	NA	0	NA	0
ENSG00000227556		NA	0.2	NA	0
ENSG00000227557	MTND3P9	NA	1.5	0.0611150932616796	2.5
ENSG00000227560	RPS15AP30	0.687916992011202	-0.3	0.00333313426321198	-2.6
ENSG00000227562		NA	0	NA	0
ENSG00000227563	RNF11P2	NA	0.2	NA	0
ENSG00000227564	LINC00376	NA	0	NA	0.4
ENSG00000227568	SNX18P26	NA	0	NA	0
ENSG00000227573		NA	0.2	NA	0
ENSG00000227574		NA	0	NA	0
ENSG00000227578	RPS3AP53	0.191001549923588	1.9	NA	0.6
ENSG00000227579		NA	0	NA	0
ENSG00000227581	STAU2P1	NA	-0.3	NA	0
ENSG00000227582	ADGRF5P1	0.0893888109787932	-2.2	0.0651095423842844	-2.2
ENSG00000227583	RPS3AP37	NA	0.4	NA	0
ENSG00000227584	MTND4P5	NA	0	NA	0
ENSG00000227585		NA	1	NA	0
ENSG00000227586	RPS26P39	0.656839928238484	-0.5	0.854788167221669	-0.2
ENSG00000227588	CNTN4-AS2	NA	0	NA	0
ENSG00000227589	TP73-AS3	0.368356543598155	-1.2	0.633166028319769	-0.6
ENSG00000227590	ATP5MC1P5	NA	0.6	NA	0.9
ENSG00000227591	HSD11B1-AS1	NA	0	NA	0
ENSG00000227592	PIGFP3	NA	0	NA	0
ENSG00000227593	PHBP16	NA	0	NA	0
ENSG00000227597	WASF1P1	NA	0.9	NA	0.4
ENSG00000227598		0.686153432121879	-0.6	0.201888317802695	1.2
ENSG00000227599	PTPRT-AS1	NA	0	NA	0
ENSG00000227602		0.0749018143736207	2.4	NA	0.4
ENSG00000227604	TOMM22P3	NA	0	NA	0
ENSG00000227606		NA	0	NA	0
ENSG00000227607	SUMO2P2	NA	0	NA	0
ENSG00000227609	TMEM183AP1	NA	0	NA	0
ENSG00000227610	FRMPD3-AS1	NA	0.6	NA	0.4
ENSG00000227611	LINC01074	NA	0	NA	0
ENSG00000227613	QRSL1P2	NA	0	NA	0
ENSG00000227615		0.602660347041782	0.5	0.102119691634002	1.3
ENSG00000227616		NA	0	NA	0
ENSG00000227617	CERS6-AS1	0.262704269786346	1	0.852555132065836	-0.2
ENSG00000227619		0.00120072043518455	-0.8	0.128284912602179	-0.5
ENSG00000227620	ALG1L8P	0.1416269445232	-2	0.301367096803562	-1.3
ENSG00000227621	PHBP11	NA	0.6	NA	0
ENSG00000227623		NA	0	NA	0
ENSG00000227624	SNRPEP3	NA	0	NA	0
ENSG00000227625		NA	0.1	NA	0
ENSG00000227627		0.00771195452535362	-1.6	0.0621468799670323	0.9
ENSG00000227629	SLC25A15P1	NA	0	NA	0
ENSG00000227630	LINC01132	0.0896365995720394	-1.6	0.259812896609937	0.9
ENSG00000227632		NA	-0.3	NA	-0.5
ENSG00000227633	RBMY2YP	NA	0	NA	0
ENSG00000227634	LINC01714	0.000333738678719405	-3.6	0.191097490430348	1.2
ENSG00000227635	USP9YP21	NA	0	NA	0
ENSG00000227638	HNRNPA1P14	0.894579312201011	0.1	0.0767735043738719	-1.4
ENSG00000227640	SOX21-AS1	NA	0.6	NA	0
ENSG00000227644	HIGD1AP11	NA	0	NA	0
ENSG00000227645	RPL7P54	NA	0	NA	0
ENSG00000227646	STEAP2-AS1	NA	0	NA	0
ENSG00000227649	MTND6P32	NA	-0.2	NA	-0.6
ENSG00000227653	ISCA1P6	NA	0	NA	0
ENSG00000227657	SERPINA7P1	NA	0	NA	0
ENSG00000227658		NA	0	NA	-0.4
ENSG00000227659	CLYBL-AS2	NA	-0.4	NA	-0.6
ENSG00000227660	UST-AS1	0.0309221525789952	-2.6	0.0102615304753943	-3.1
ENSG00000227661	MTCO3P18	NA	0	NA	0
ENSG00000227663	RPL7P2	NA	0	NA	0
ENSG00000227666	CYCSP24	0.0841795514200338	-2.2	0.846183623779481	-0.2
ENSG00000227667		NA	0	NA	0
ENSG00000227671	ZNF731P	0.765672897542568	-0.1	0.209708059090168	0.6
ENSG00000227673		0.952819993693112	0.1	0.980151201709482	0
ENSG00000227674	LINC00355	NA	0	NA	0
ENSG00000227676	LINC01068	NA	1.4	NA	1
ENSG00000227678		0.0973381502017623	-2.1	0.0173226047900517	-3
ENSG00000227679		NA	0	NA	0
ENSG00000227680		NA	0	NA	0
ENSG00000227681		NA	0	NA	0
ENSG00000227682	ATP5F1AP2	0.516676241903854	1	0.626596503707682	0.8
ENSG00000227683		NA	0.6	NA	0.6
ENSG00000227684	CROCCP4	NA	0	NA	0
ENSG00000227685	LINC02088	NA	0	NA	0
ENSG00000227687		NA	-0.1	NA	-0.3
ENSG00000227688	HNRNPA3P2	0.0421254510011801	1.1	0.12504127096002	0.9
ENSG00000227689	SRP68P2	NA	0	NA	0
ENSG00000227692	MED28P3	NA	0.3	NA	0.3
ENSG00000227693	GSTM3P1	NA	0	NA	0
ENSG00000227694	RPL23AP74	NA	0.2	NA	0.2
ENSG00000227695	DNMBP-AS1	0.15237974111065	0.8	0.091981536275346	-1.1
ENSG00000227698		0.0202295222044435	-1.3	0.111479853570607	0.8
ENSG00000227700		NA	0	NA	0
ENSG00000227702	LINC00111	NA	-0.4	0.789960032755357	0.4
ENSG00000227704		0.0302539587845294	2.9	0.0258657268617183	2.9
ENSG00000227705		0.933709473066388	-0.1	0.211514789483754	-1.7
ENSG00000227706		NA	0.1	NA	-0.6
ENSG00000227707	SDAD1P3	NA	0	NA	0
ENSG00000227708	LINC01850	NA	0	NA	0
ENSG00000227709		0.684331804927261	-0.6	0.95998115208124	-0.1
ENSG00000227710		NA	0.1	NA	0.8
ENSG00000227711		NA	0	NA	0
ENSG00000227712		NA	-0.8	NA	-1.2
ENSG00000227713		NA	0	NA	0
ENSG00000227714	MTND6P18	0.398050388987635	-0.8	0.0445029285746812	-1.9
ENSG00000227716		NA	0.6	NA	0
ENSG00000227717		NA	0	NA	0
ENSG00000227718		NA	0	NA	0
ENSG00000227719		0.36231333188044	1.2	NA	-0.5
ENSG00000227721	RPSAP64	NA	-0.3	NA	-0.5
ENSG00000227722		0.106100529283426	2.2	NA	0.6
ENSG00000227723		NA	0	NA	0.6
ENSG00000227725	GCOM2	0.59674509529197	0.8	0.926675961821419	0.2
ENSG00000227726		NA	0.8	NA	0
ENSG00000227728		8.41266616308033e-05	4.4	NA	0.9
ENSG00000227729	RD3L	0.88592157910812	-0.1	0.0576993946544145	1.3
ENSG00000227730	MTND6P5	NA	-0.3	NA	-0.6
ENSG00000227733		NA	-0.1	NA	0
