Gene ID	Gene Name	Design Element	g1_g3.p-value	g1_g3.t-statistic	g1_g3.log2foldchange	g2_g4.p-value	g2_g4.t-statistic	g2_g4.log2foldchange
ENSG00000147873	IFNA5	214569_at	0.0030535387866558	-3.22555583692099	-0.1	0.000600820642634978	-3.68811421296148	-0.1
ENSG00000147883	CDKN2B	207530_s_at	0.0560239579145788	-2.08971446215362	-0.1	0.0145965870120447	-2.62029072254033	-0.1
ENSG00000147889	CDKN2A	209644_x_at	3.84041628519657e-07	5.68143128733751	0.6	0.0027767341528604	3.20823816294169	0.3
ENSG00000147955	SIGMAR1	201692_at	0.011699827523253	2.74300459436685	0.2	0.0686544562487768	1.96247426917596	0.1
ENSG00000148053	NTRK2	207152_at	2.24832132751625e-18	-11.0393943640533	-0.4	2.61463457791858e-18	-10.6201840490489	-0.4
ENSG00000148082	SHC3	206330_s_at	7.82555525498226e-06	-4.94303635491543	-0.2	9.74216896718427e-05	-4.20423831687138	-0.1
ENSG00000148090	AUH	205052_at	8.96493098673473e-11	-7.52823023173692	-0.7	1.25941273107745e-21	-12.0066948617108	-0.7
ENSG00000148123	PLPPR1	219732_at	0.20314963759561	-1.41108706865407	-0.1	0.344141268674204	-1.04228563359763	-0.1
ENSG00000148154	UGCG	221765_at	0.0521197264048201	-2.12316754666804	-0.2	2.60956945787964e-05	-4.55273075346777	-0.4
ENSG00000148156	ACTL7B	220498_at	1.38635694696426e-05	-4.79695875098846	-0.1	1.90915262010737e-07	-5.72886811577968	-0.2
ENSG00000148175	STOM	201061_s_at	0.0614523337769647	2.0476295587941	0.3	3.45207248543049e-09	6.59760892709375	0.8
ENSG00000148180	GSN	200696_s_at	0.000362188091792526	-3.89671716844922	-0.5	0.512667962273599	-0.735302066476446	-0.1
ENSG00000148200	NR6A1	210391_at	1.30372372690157e-09	-6.95620354027646	-0.3	6.1923947586677e-10	-6.95513463145258	-0.2
ENSG00000148218	ALAD	218487_at	1.65089278553063e-13	-8.8138213604751	-0.6	2.12775997151677e-20	-11.4901109421235	-0.6
ENSG00000148219	ASTN2	215407_s_at	2.00002485107794e-16	-10.1472990078158	-0.5	2.96504759523051e-08	-6.13787135656778	-0.3
ENSG00000148229	POLE3	208828_at	0.000261541365210548	3.99297128255046	0.3	5.36036658738982e-09	6.50531229484592	0.4
ENSG00000148290	SURF1	204295_at	4.40727126751365e-14	-9.08289873641621	-0.5	8.72280412145702e-15	-9.12264469880471	-0.4
ENSG00000148291	SURF2	205224_at	0.61045099824895	-0.5909761833167	0	0.685715614410717	0.463385161542254	0
ENSG00000148297	MED22	206593_s_at	0.000623073868318858	3.73439458003875	0.2	1.29042420474947e-08	6.31811955328113	0.3
ENSG00000148300	REXO4	218767_at	1.33717351089068e-07	5.92587518324505	0.2	9.25710592681374e-09	6.38846062547026	0.2
ENSG00000148308	GTF3C5	217876_at	0.89719754876723	-0.155619651417424	0	0.712549361376951	0.422956574406258	0
ENSG00000148331	ASB6	221657_s_at	0.159441655848799	1.5550301607653	0.1	0.0553383508496448	2.0616779304273	0.1
ENSG00000148334	PTGES2	218083_at	0.0558002325040527	2.09170465508453	0.1	0.0243418126242529	2.41780516162528	0.1
ENSG00000148337	CIZ1	205516_x_at	0.00918470034508836	2.83438890777159	0.1	4.30373884823359e-06	5.00309383774347	0.2
ENSG00000148341	SH3GLB2	218813_s_at	0.00267629604619315	-3.2702581761255	-0.3	2.21632091031275e-05	-4.59408194781228	-0.3
ENSG00000148344	PTGES	207388_s_at	2.07420678221408e-06	-5.27408649723384	-0.2	0.00146547249318296	-3.41385917758552	-0.1
ENSG00000148346	LCN2	212531_at	0.016740922250602	2.60515352478684	0.9	0.12172294664419	-1.67765407373667	-0.5
ENSG00000148358	GPR107	211979_at	0.0298037464516816	2.36995553903534	0.1	0.000176872471299844	4.04052628056154	0.2
ENSG00000148384	INPP5E	204706_at	1.93535563725151e-05	4.71039547978331	0.2	9.55431079543339e-10	6.86551297769641	0.3
ENSG00000148396	SEC16A	215696_s_at	0.0104139259697743	-2.78760202734612	-0.2	2.65198817016757e-08	-6.16208360030243	-0.3
ENSG00000148400	NOTCH1	218902_at	2.0140661194631e-08	6.35437591229878	0.6	5.91888705025236e-18	10.4737284722722	0.8
ENSG00000148408	CACNA1B	207162_s_at	2.3978697068558e-10	-7.32083285596175	-0.4	5.3296822931043e-10	-6.98598942019225	-0.3
ENSG00000148411	NACC2	212993_at	0.988774144452557	0.0163399919894965	0	2.74143593267993e-07	5.64702644331945	0.8
ENSG00000148429	USP6NL	204761_at	0.000588108953497508	3.75163826154376	0.1	7.33907101418602e-06	4.87222907417632	0.2
ENSG00000148444	COMMD3	218048_at	0.0170236220775064	2.59837011020579	0.1	0.00267381354184375	3.22072835043666	0.1
ENSG00000148450	MSRB2	218773_s_at	1.67850751544497e-06	5.32560946964005	0.6	1.65477039954891e-16	9.85900735248639	0.9
ENSG00000148459	PDSS1	220865_s_at	1.46843110059367e-08	6.42438563354249	0.6	5.19109204383438e-08	6.0160789850151	0.6
ENSG00000148468	FAM171A1	212771_at	0.347995069788709	1.05449352281054	0.1	0.00435243027783005	-3.05772566557488	-0.3
ENSG00000148481	MINDY3	218297_at	0.120234117782012	-1.71120654991492	-0.1	0.852317256333451	0.215627296355002	0
ENSG00000148484	RSU1	201980_s_at	2.4858018036438e-06	5.22925759692547	0.4	9.16094377684727e-15	9.11365119574479	0.6
ENSG00000148498	PARD3	221526_x_at	0.249939763468482	-1.28079959446932	-0.1	0.0921426603513191	1.82076451746404	0.1
ENSG00000148516	ZEB1	212764_at	0.370363702831163	1.00928750956006	0.2	1.61038285708322e-07	5.7670438490475	0.9
ENSG00000148541	FAM13C	214914_at	0.123706080602274	-1.69628325304134	0	0.00888714798726514	-2.80455139074986	0
ENSG00000148572	NRBF2	221803_s_at	2.11672577850135e-05	4.68674741901126	0.2	1.79568514333126e-06	5.21173506073931	0.3
ENSG00000148584	A1CF	220951_s_at	0.166095504120983	1.53142733431128	0.2	0.577159502006351	-0.629200440706628	-0.1
ENSG00000148600	CDHR1	213369_at	0.00163424331789224	-3.43119214080991	-0.2	0.0128654319567053	-2.66779122369642	-0.1
ENSG00000148602	LRIT1	211353_at	1.27084681234584e-07	-5.93789396052642	-0.2	1.25969125754306e-09	-6.80842569318703	-0.2
ENSG00000148604	RGR	207070_at	0.0874031774421587	-1.8764197224598	-0.1	0.453921081739086	-0.835244723265631	0
ENSG00000148634	HERC4	208055_s_at	0.243360981156886	1.29798314388867	0	1.59191517520672e-05	4.67785245524479	0.1
ENSG00000148660	CAMK2G	212757_s_at	0.839462532259958	0.242296406235393	0	4.57431720434993e-07	5.53022871820487	0.5
ENSG00000148671	ADIRF	203571_s_at	0.000349220247640932	-3.90744869323227	-0.6	0.0198282757501124	-2.50084065819258	-0.4
ENSG00000148672	GLUD1	200947_s_at	0.453902926547674	-0.851261054646829	0	0.483844713246073	-0.783331866616119	0
ENSG00000148677	ANKRD1	206029_at	0.00127315355245412	-3.51149426851015	-0.1	0.000206510818025221	-3.99724431880788	-0.1
ENSG00000148680	HTR7	207927_at	1.69023586884956e-09	-6.89866302963669	-0.3	1.20466914553897e-10	-7.28524827929963	-0.2
ENSG00000148688	RPP30	203436_at	0.000180067955431186	4.10016400813812	0.1	6.00829876675942e-07	5.46779737019039	0.2
ENSG00000148700	ADD3	201034_at	0.0989608836222035	1.81351819100869	0.2	0.256681060913995	1.24174844475049	0.1
ENSG00000148702	HABP2	206010_at	0.486113898039368	-0.795344153053403	-0.1	0.000363085256879606	-3.83596973581545	-0.4
ENSG00000148719	DNAJB12	202866_at	0.00225148271985049	-3.32750787702033	-0.1	0.000624036867505631	-3.67646352595022	-0.1
ENSG00000148730	EIF4EBP2	208770_s_at	0.876078889291619	-0.187716629519023	0	0.000990272872154591	3.53551401392797	0.2
ENSG00000148734	NPFFR1	221387_at	3.80256291956927e-06	-5.12317015410908	-0.2	1.76222184062548e-07	-5.74653472877949	-0.2
ENSG00000148735	PLEKHS1	219857_at	3.25261661554432e-09	6.75775420141869	0.6	5.07205293934653e-07	5.50679121498602	0.7
ENSG00000148737	TCF7L2	212761_at	2.7533195506576e-06	5.20374800593257	0.4	0.0073884761785062	2.87154444810835	0.2
ENSG00000148773	MKI67	212021_s_at	0.00102751294246092	3.57907298250702	0.3	0.0241925346502418	2.42022675089869	0.2
ENSG00000148795	CYP17A1	205502_at	0.132177987318603	-1.66036273810054	-0.1	3.50938504895584e-05	-4.47600802764174	-0.2
ENSG00000148798	INA	204465_s_at	2.96982008820985e-08	-6.26645391527942	-0.3	0.000110803658063867	-4.16906587705898	-0.2
ENSG00000148834	GSTO1	201470_at	4.74191113852015e-06	5.06921812855679	0.3	5.14650631813978e-07	5.50351647546856	0.3
ENSG00000148835	TAF5	210053_at	8.55450722022874e-10	7.04713885676158	0.3	8.41730857454539e-06	4.83856014257308	0.2
ENSG00000148840	PPRC1	203737_s_at	6.00534645332387e-07	5.57367158772845	0.4	1.47585987486529e-18	10.7252729180174	0.6
ENSG00000148842	CNNM2	209874_x_at	0.000957107806925741	-3.60122193639078	-0.1	0.000510471284692104	-3.73649517919712	-0.1
ENSG00000148843	PDCD11	212424_at	1.32035199565629e-07	5.92903784579365	0.3	6.27704262663171e-10	6.95232507781725	0.3
ENSG00000148848	ADAM12	204943_at	1.12679319566618e-15	-9.79685038978515	-0.4	1.71736011984407e-16	-9.85108231795291	-0.3
ENSG00000148908	RGS10	204319_s_at	0.00172793198785158	3.4130453562935	0.3	3.46928402539426e-06	5.05493133912149	0.5
ENSG00000148926	ADM	202912_at	0.000490980774929056	-3.80593328800978	-0.4	0.03404405258189	-2.27678390880269	-0.2
ENSG00000148935	GAS2	205848_at	0.000481604816089793	-3.81161044644836	-0.3	8.4396409990636e-06	-4.83789904227827	-0.5
ENSG00000148942	SLC5A12	214389_at	6.01497456872752e-07	-5.57317606727865	-0.1	2.50048896389185e-07	-5.6680397024331	-0.1
ENSG00000148943	LIN7C	221568_s_at	0.0767875260145387	-1.94081913061358	-0.1	0.865502940017	-0.196978340378022	0
ENSG00000148985	PGAP2	215293_s_at	0.800820664704571	-0.300944916661729	0	0.732218266038079	-0.393327918595132	0
ENSG00000149016	TUT1	218965_s_at	0.00138948414731087	-3.48342199434541	-0.1	0.000448542679810089	-3.77481879603247	-0.1
ENSG00000149021	SCGB1A1	205725_at	0.102225361543851	-1.79653624416796	-0.1	3.14119645955368e-08	-6.12533513375791	-0.1
ENSG00000149050	ZNF214	220497_at	0.246457136851591	-1.28977853248337	0	6.12206539297646e-05	-4.32957295070003	-0.1
ENSG00000149054	ZNF215	220214_at	1.81470489566742e-06	-5.30676973456861	-0.2	1.50375219602024e-07	-5.78221049129426	-0.2
ENSG00000149084	HSD17B12	217869_at	0.000216254762120098	-4.04736298123757	-0.3	1.2144966356092e-08	-6.33137190302371	-0.4
ENSG00000149090	PAMR1	213661_at	0.000179559264371172	-4.10106486848335	-0.3	4.867680161263e-06	-4.97269985801128	-0.3
ENSG00000149100	EIF3M	202231_at	0.0664385761256947	2.01071746027012	0.1	4.31581352537815e-06	5.00237120281142	0.3
ENSG00000149124	GLYAT	222083_at	7.97611988179904e-05	-4.32946095777837	-0.1	1.90397900358919e-09	-6.72222813881138	-0.2
ENSG00000149131	SERPING1	200986_at	3.10916387794384e-08	6.25650453836938	1	3.56558196068245e-12	7.97595373681588	1.1
ENSG00000149136	SSRP1	200957_s_at	8.30749912292114e-08	6.03347504200672	0.3	3.68228517978498e-12	7.96985046882225	0.4
ENSG00000149150	SLC43A1	204394_at	7.78906594636359e-07	-5.51166261539271	-0.4	2.6996060881593e-05	-4.54400190926409	-0.3
ENSG00000149177	PTPRJ	210173_at	9.18186950417406e-05	-4.29037341406691	-0.1	2.76226357452516e-07	-5.64530419713685	-0.1
ENSG00000149179	C11orf49	203257_s_at	0.487280134981569	-0.793228977244131	0	0.00132777269928718	-3.44469376053513	-0.1
ENSG00000149182	ARFGAP2	211975_at	0.93705665348702	-0.0958988704114307	0	0.000170643201744972	4.05017116635625	0.2
ENSG00000149187	CELF1	209489_at	0.600371377875685	0.607298141556755	0	0.0050700680262514	3.00478156276861	0.1
ENSG00000149201	CCDC81	220389_at	0.0657121543396968	-2.01609272303243	0	0.773076760045029	0.333645597845793	0
ENSG00000149218	ENDOD1	212573_at	0.462618664689613	0.836029270139659	0.1	0.000126952242745656	4.13159926324105	0.3
ENSG00000149231	CCDC82	220693_at	0.00135528359675847	-3.49157267107852	-0.1	0.00105110173130133	-3.51706034545417	-0.1
ENSG00000149243	KLHL35	215748_at	6.81941032130795e-11	-7.58503688133832	-0.3	2.66306261704712e-11	-7.5839654753077	-0.3
ENSG00000149256	TENM4	213273_at	0.000432290232083256	3.84402001269499	0.2	0.00852217053611968	2.81962084609179	0.1
ENSG00000149257	SERPINH1	207714_s_at	2.24650606219026e-20	11.9677383394925	1.1	3.11905235311481e-31	16.0642618393085	1.3
ENSG00000149260	CAPN5	205166_at	0.561954400094018	0.670663509711916	0.1	0.00412055707626065	-3.07641596318575	-0.2
ENSG00000149269	PAK1	209615_s_at	0.00449032669299905	3.09279084859274	0.1	0.731622396028807	0.39450281307961	0
ENSG00000149273	RPS3	208692_at	1.69813525607757e-08	6.39224096086057	0.3	3.66964943462611e-13	8.41438664653511	0.4
ENSG00000149292	TTC12	219587_at	0.0356704010979962	-2.29277431672933	-0.1	0.0862959687401672	-1.85302107725196	-0.1
ENSG00000149294	NCAM1	212843_at	1.21479571733922e-21	-12.5420141874774	-1.7	1.57021074768408e-16	-9.86897465002734	-1.1
ENSG00000149295	DRD2	206590_x_at	2.04954279766858e-05	-4.69568382321215	-0.2	1.45863673489539e-07	-5.78882018130523	-0.2
ENSG00000149305	HTR3B	221084_at	1.60843517776269e-13	-8.81943226759643	-0.5	4.02102867522641e-15	-9.26487650773232	-0.5
ENSG00000149308	NPAT	209798_at	5.94405348883427e-06	5.01232038104065	0.2	0.000131331492781365	4.12220333091563	0.2
ENSG00000149311	ATM	210858_x_at	0.871151294744056	0.195282456817222	0	0.0290097310544057	2.34536828954127	0.2
ENSG00000149313	AASDHPPT	202169_s_at	3.38060784706159e-06	5.15194518667173	0.4	3.20212087014727e-12	7.99714843567697	0.5
ENSG00000149328	GLB1L2	213713_s_at	0.847644280318702	0.230046548491766	0	0.903450278941435	0.141895904143649	0
ENSG00000149403	GRIK4	208552_at	8.35925764187567e-07	-5.49490549277557	-0.2	2.84039232774702e-06	-5.1028261573848	-0.1
ENSG00000149418	ST14	202005_at	4.9468004195827e-05	4.45979274110443	0.4	0.491330135626023	0.770729651216103	0.1
ENSG00000149428	HYOU1	200825_s_at	0.0060707139365435	2.98555175961641	0.2	0.512667962273599	0.73533519473233	0
ENSG00000149452	SLC22A8	221298_s_at	0.0380584209425582	-2.26478823748521	-0.1	0.00255167884745432	-3.23623976090679	-0.1
ENSG00000149476	TKFC	218688_at	0.0431617993074571	-2.20939314326822	-0.1	0.0729934698823989	-1.93391682587476	-0.1
ENSG00000149480	MTA2	203444_s_at	3.29000246801252e-06	-5.15909116557982	-0.2	0.00920637099157326	-2.79178178404854	-0.1
ENSG00000149485	FADS1	208964_s_at	4.94346755339998e-07	5.62046015329016	0.4	6.55834939368828e-09	6.4626263474812	0.4
ENSG00000149489	ROM1	205806_at	3.59782252883785e-06	-5.13629379338434	-0.2	0.00111612334254142	-3.49864395855291	-0.1
ENSG00000149499	EML3	203442_x_at	4.45559509895947e-10	7.1875902591698	0.4	5.56562938463468e-10	6.97691388500703	0.3
ENSG00000149503	INCENP	219769_at	1.78932201456099e-10	-7.38359906150843	-0.3	6.08698902010938e-14	-8.75662176814881	-0.3
ENSG00000149516	MS4A3	210254_at	0.000113129963602441	-4.23155101430141	-0.1	3.13678656303873e-07	-5.61696549554926	-0.1
ENSG00000149527	PLCH2	206080_at	0.0020075308777382	-3.36426629286582	-0.2	0.000145363494396115	-4.09403860134602	-0.2
ENSG00000149532	CPSF7	217866_at	0.976948216658585	-0.0351979977793422	0	0.552054272683489	0.669852328691561	0
ENSG00000149534	MS4A2	207496_at	4.79434792190192e-06	-5.06643908866139	-0.2	0.0367043109717113	-2.24442533951926	-0.1
ENSG00000149541	B3GAT3	203452_at	0.203476038170875	1.41009675545391	0.1	0.0841061362367579	1.86552561816618	0.1
ENSG00000149547	EI24	216396_s_at	0.382753096868425	0.984393265121637	0.1	0.22103670806486	1.3365116196388	0.1
ENSG00000149548	CCDC15	220466_at	0.29092171235451	-1.17949341216543	0	0.000237177381287206	-3.95850650435943	-0.1
ENSG00000149554	CHEK1	205394_at	3.96160949661201e-14	9.10525687436031	0.4	7.05726779143445e-10	6.92838862280568	0.4
ENSG00000149557	FEZ1	203562_at	0.706013779603171	-0.443350859622681	-0.1	0.00272230434186762	3.21489627047199	0.4
ENSG00000149573	MPZL2	203779_s_at	0.000743430237721098	-3.68000378459191	-0.2	1.33214867421575e-11	-7.72169100738721	-0.4
ENSG00000149575	SCN2B	210363_s_at	1.17372582008852e-06	-5.41126119675483	-0.2	1.51337524838053e-08	-6.28325563040395	-0.2
ENSG00000149577	SIDT2	56256_at	1.6264941965124e-17	-10.6462943651308	-0.9	4.61277224159032e-36	-18.1532551191597	-1.2
ENSG00000149591	TAGLN	205547_s_at	0.883985900836539	0.175750543440514	0	3.26500105214674e-05	4.49503197763852	0.9
ENSG00000149596	JPH2	220385_at	8.35492010829137e-09	-6.54933066448527	-0.3	0.000110190479000528	-4.17052947530296	-0.2
ENSG00000149636	DSN1	219512_at	1.68910294964925e-12	8.34243474245095	0.3	8.35870036360825e-10	6.89279254347441	0.2
ENSG00000149654	CDH22	215181_at	0.00449993883118359	-3.09191914493402	-0.1	0.00053816745720955	-3.7207543350928	-0.1
ENSG00000149657	LSM14B	219653_at	0.0189545077714981	2.55560276014053	0.2	0.526087230836657	0.712593345106117	0
ENSG00000149658	YTHDF1	221741_s_at	2.33285481552281e-15	9.65298157029146	0.5	1.37121887989058e-13	8.60148344928155	0.4
ENSG00000149782	PLCB3	213384_x_at	2.54656904513469e-07	5.77715723700812	0.3	0.00214131176875783	3.2929800516389	0.2
ENSG00000149792	MRPL49	201717_at	0.124162321421934	1.69433214138468	0.1	0.821355490087527	0.262584898611798	0
ENSG00000149809	TM7SF2	210130_s_at	1.28327595319137e-07	-5.93560005491053	-0.5	2.96620120077955e-18	-10.5970891075007	-0.8
ENSG00000149823	VPS51	217969_at	0.00122977729621186	-3.52249577047755	-0.2	0.532787147623085	0.701301114982252	0
ENSG00000149922	TBX6	207684_at	3.70927134285506e-09	-6.72751556650812	-0.3	4.75380614088932e-14	-8.80362240246183	-0.3
ENSG00000149923	PPP4C	208932_at	1.19911658266022e-16	10.2460716071588	0.6	3.58051253929835e-12	7.97509019521947	0.5
ENSG00000149927	DOC2A	205744_at	0.880847957936365	0.180756534534274	0	0.925841714115786	0.108775057255957	0
ENSG00000149929	HIRIP3	204504_s_at	0.0325624032720857	-2.33228827108696	-0.1	0.250471073864392	1.25735316039457	0
ENSG00000149930	TAOK2	204986_s_at	0.193716459818809	1.44022522897107	0.1	0.250286872998887	-1.25789648188928	0
ENSG00000149948	HMGA2	208025_s_at	0.000211070333201022	4.0542041656791	0.5	0.000294914814232216	3.89560826524586	0.4
ENSG00000149968	MMP3	205828_at	0.0011046288920474	3.55604115088575	0.5	0.0084113422989524	2.82466156186662	0.4
ENSG00000149970	CNKSR2	206731_at	0.00728134810739749	-2.91990523592172	-0.1	0.34172239562327	-1.04757951036736	0
ENSG00000149972	CNTN5	207452_s_at	0.449786297170913	-0.858110193928091	0	0.100691290713128	1.77566228061068	0
ENSG00000150045	KLRF1	220646_s_at	0.000316250160031142	-3.9366262361002	-0.1	4.33597514997937e-09	-6.54967213330845	-0.2
ENSG00000150048	CLEC1A	219761_at	0.000120365075902728	-4.21392728898191	-0.2	0.00139398977920619	-3.4293484087051	-0.2
ENSG00000150093	ITGB1	211945_s_at	2.74735481059331e-08	6.28392856563807	0.5	1.34985756297857e-20	11.5724139542136	0.7
ENSG00000150281	CTF1	206813_at	0.000100861343349973	-4.26346714737259	-0.2	0.950192898696247	0.0724848385239794	0
ENSG00000150347	ARID5B	212614_at	0.00606741121466292	2.9858830697061	0.2	0.000301040237861556	3.8896574478393	0.3
ENSG00000150361	KLHL1	216391_s_at	3.64318976848792e-10	-7.2304313542201	-0.3	6.01457361525665e-07	-5.4675200812672	-0.2
ENSG00000150394	CDH8	210518_at	7.83108081923155e-05	-4.33491588115731	-0.1	6.19542912627888e-07	-5.46057592096638	-0.1
ENSG00000150401	DCUN1D2	219116_s_at	0.00298493211613665	3.23343647901881	0.2	5.76518230579916e-06	4.93182745881435	0.2
ENSG00000150403	TMCO3	220240_s_at	0.00283594240124267	-3.25086551037927	-0.3	2.39644491115855e-06	-5.14340753789149	-0.4
ENSG00000150459	SAP18	208742_s_at	0.000191728406961662	4.08171956332813	0.3	6.57197746914141e-09	6.4620817559924	0.3
ENSG00000150471	ADGRL3	209867_s_at	4.2733506428804e-13	-8.62241527251271	-0.4	1.06794382852708e-05	-4.778918180704	-0.3
ENSG00000150527	MIA2	215930_s_at	1.9623186620639e-07	-5.83796654007737	-0.3	7.43684730185745e-19	-10.8506907647003	-0.3
ENSG00000150540	HNMT	204112_s_at	0.000189207055559359	4.08562456257969	0.4	2.32431515739972e-12	8.0595146095936	0.7
ENSG00000150551	LYPD1	212909_at	0.001084747038448	3.56184018353984	0.1	5.6301892543228e-05	4.35225284797303	0.2
ENSG00000150593	PDCD4	202730_s_at	1.4379541615268e-11	-7.90839664048615	-0.4	2.24611920117915e-18	-10.6476024664505	-0.5
ENSG00000150594	ADRA2A	209869_at	0.000913863589651265	3.61561371468997	0.3	0.105873148384416	1.74994385810385	0.2
ENSG00000150625	GPM6A	209470_s_at	0.25250940082637	-1.27399357323	-0.1	0.198911732104742	-1.40025869921063	0
ENSG00000150630	VEGFC	209946_at	1.34591659724444e-10	7.44490459788266	0.5	1.10633513966165e-12	8.20312353900456	0.5
ENSG00000150636	CCDC102B	220301_at	5.39283475757774e-05	4.43674543241336	0.2	0.0472641554668197	2.13392034973406	0.1
ENSG00000150637	CD226	207315_at	8.79228150360306e-07	-5.48240137013396	-0.1	1.6029807145231e-05	-4.6760272620389	-0.1
ENSG00000150672	DLG2	206253_at	8.69980971796031e-05	-4.30551318639356	-0.1	8.32715571941416e-05	-4.24689818173777	-0.1
ENSG00000150687	PRSS23	202458_at	0.84667185012903	-0.231751619944019	0	0.00715894628525844	2.88286473185037	0.3
ENSG00000150712	MTMR12	220953_s_at	0.0210683029361736	-2.51327987703577	-0.1	5.38040955008706e-07	-5.49326146068295	-0.2
ENSG00000150753	CCT5	208696_at	1.10544247783271e-10	7.48451233905189	0.6	1.08618325338193e-11	7.76212660520623	0.5
ENSG00000150760	DOCK1	203187_at	0.0930028828384242	-1.84558166134953	-0.1	0.890855991602602	0.160391874082977	0
ENSG00000150764	DIXDC1	214724_at	0.00013490317558271	-4.18231999657806	-0.7	0.358205910159614	1.01314930883138	0.1
ENSG00000150768	DLAT	212568_s_at	0.919149064515391	0.122299798605379	0	0.856022112194652	-0.209912753777253	0
ENSG00000150776	NKAPD1	218314_s_at	0.279837134125276	1.20667887281592	0	6.8455896158609e-06	4.88935569281097	0.2
ENSG00000150779	TIMM8B	218357_s_at	3.01213072459076e-05	4.59281339310076	0.2	0.00021554190236524	3.98534528976156	0.2
ENSG00000150782	IL18	206295_at	0.000298826213312305	3.95334568182625	0.3	5.59891918181584e-06	4.93875783946123	0.3
ENSG00000150783	TEX12	221438_s_at	3.01362761882871e-09	-6.77405477351755	-0.1	1.01050033620949e-10	-7.32067648136855	-0.1
ENSG00000150787	PTS	209694_at	0.486415591964988	0.794817002577413	0	0.00129811326797132	-3.45203101166051	-0.2
ENSG00000150867	PIP4K2A	212829_at	0.0015859194684279	3.44082929088215	0.2	5.41885375537197e-11	7.44324894437968	0.5
ENSG00000150938	CRIM1	202551_s_at	0.0228019241960195	2.48138863941079	0.3	1.18810773225708e-09	6.8201991884418	0.6
ENSG00000150961	SEC24D	202375_at	0.00123283983885262	3.52162288505934	0.2	0.200616128268777	1.39530825901159	0.1
ENSG00000150967	ABCB9	207321_s_at	1.52162848496511e-12	-8.36463423103785	-0.3	4.11993095200043e-12	-7.94826506309432	-0.4
ENSG00000150991	UBC	211296_x_at	0.253580850623891	1.27141745560985	0.1	3.27053129901519e-05	4.49452945646487	0.1
ENSG00000150995	ITPR1	203710_at	0.00309372202157225	-3.22078346710149	-0.4	0.347345411109357	-1.03554070381521	-0.1
ENSG00000151012	SLC7A11	217678_at	0.000141779319167775	-4.16819858452698	-0.4	2.08326059378731e-14	-8.96068838730938	-0.8
ENSG00000151014	NOCT	220671_at	7.28745940796752e-11	-7.57133799973645	-0.3	9.68293719026441e-16	-9.53078196837516	-0.4
ENSG00000151067	CACNA1C	208020_s_at	2.14015225051767e-06	-5.26666873045659	-0.3	0.0735120014114953	-1.9303382595075	-0.1
ENSG00000151090	THRB	207044_at	0.00347865261260508	-3.17985119763048	-0.1	0.0146996325423416	-2.61764109189419	-0.1
ENSG00000151092	NGLY1	220742_s_at	0.170224565827547	1.51731416826242	0.1	0.564302980909524	0.650274361714909	0
ENSG00000151093	OXSM	219133_at	0.605562775405146	0.59906996527926	0	0.0158926989583828	-2.58777848065897	-0.1
ENSG00000151116	UEVLD	220775_s_at	0.0344405299124168	2.30830681732715	0.1	0.02313209107273	2.43861801807709	0.1
ENSG00000151131	C12orf45	215128_at	0.000103125249796842	-4.25703042179636	-0.2	1.80326429571921e-09	-6.73398179343246	-0.2
ENSG00000151148	UBE3B	212403_at	0.360212251670544	-1.02954217731856	0	0.260660621955546	1.23228084004147	0
ENSG00000151150	ANK3	209442_x_at	0.000117205902910776	-4.22158501004482	-0.2	1.49512358887916e-06	-5.25585400391055	-0.3
ENSG00000151208	DLG5	201681_s_at	3.77052711978559e-05	4.53241445627443	0.5	2.59970485103109e-14	8.91727597735744	0.8
ENSG00000151224	MAT1A	205813_s_at	1.53628071720401e-05	-4.77045777212113	-0.2	2.10820229284325e-06	-5.17344524354282	-0.2
ENSG00000151239	TWF1	201745_at	6.46748872839993e-08	6.09111306558549	0.6	3.47176647406173e-08	6.10357761311783	0.5
ENSG00000151240	DIP2C	212504_at	0.739061041614434	0.393515074461806	0	3.95069452645233e-05	4.44453170727174	0.3
ENSG00000151247	EIF4E	201436_at	0.402545111348707	-0.94561920765248	0	0.00449051931220416	3.0465739896458	0.1
ENSG00000151276	MAGI1	206144_at	1.25601901181951e-09	-6.96421722292536	-0.5	5.54143473378052e-17	-10.0605672152904	-0.6
ENSG00000151287	TEX30	213346_at	0.000659779741087059	3.71628884717692	0.2	0.00956466250830561	2.7779803227251	0.1
ENSG00000151292	CSNK1G3	220768_s_at	0.00242360012778599	3.303586843967	0.2	8.28991831057455e-07	5.3936427665419	0.3
ENSG00000151320	AKAP6	205359_at	7.98317758407944e-06	-4.93795608430242	-0.2	0.00562528651122646	-2.96786239690974	-0.1
ENSG00000151322	NPAS3	220316_at	2.98059334198774e-12	-8.22735262656509	-0.3	4.41565309565479e-07	-5.53823396499123	-0.2
ENSG00000151332	MBIP	218411_s_at	5.48619217615251e-05	-4.43207526582815	-0.2	1.34717721573238e-08	-6.30874175342123	-0.3
ENSG00000151348	EXT2	202012_s_at	0.000457264376532978	3.8274215429106	0.2	1.17759182970846e-05	4.75437552105295	0.2
ENSG00000151360	ALLC	220365_at	0.00256619170149452	-3.28431191566394	-0.1	1.23688821421278e-05	-4.74178234359145	-0.2
ENSG00000151364	KCTD14	219545_at	1.18986311144306e-08	-6.47259595744813	-0.6	9.58185032402143e-17	-9.96115531772795	-0.8
